x,y,z
2.11666483291257,8.016946685756851,4.4915018633574615
8.400381535076276,2.261307884838062,3.083979403367306
3.3071565129169023,4.102485511819044,1.8421741322481755
3.0999761405928297,7.486143634927716,3.424812537854952
1.7736711905264657,6.223465853937985,5.91874183820868
8.41855557811741,1.9332013877617726,6.609992552662951
3.6704700583027625,3.2566288984422997,6.839235303254208
8.127583887856563,2.18888428591663,6.36251735859868
6.403101714841157,7.5519774622055555,2.4913334915431773
2.8734667563765717,3.875598259312072,7.840593071919369
6.916014781485699,5.439065528319272,2.6734890319353655
0.18430700780854514,0.5194625401880015,4.48629466135635
3.35405319453832,8.782751627445066,6.460350492009046
3.523745748545256,7.99499448737281,1.4348410327145633
0.3928259034701409,7.209530568766055,1.2706140837051128
8.526495159982337,2.62844920412612,5.52599873107556
4.077840939592301,9.351005792069936,7.848684706599649
2.735413776423888,1.120440224986482,1.8984456651086712
7.610573414788147,0.20431427095345622,3.671873178008873
9.969406530510248,1.6052504308783755,0.44236919178451517
7.284295952904841,6.319502377101141,9.812145606937197
8.309124580490565,1.7889410637011915,5.084658944033308
5.899728285949598,9.859494901187837,9.7452964416706
3.1428953104169866,0.16074199526579513,0.022976558247929102
5.327362874414936,3.1459315506961785,6.607946952896508
0.2897457492904054,4.811090292641333,9.130715187204895
2.2514350860265573,3.8032249546918093,2.88958187286229
3.6434418882835526,0.7493928172436182,4.4880111094784585
0.8220534365377574,9.624230091842017,8.177701574184814
5.5417624332584605,6.569654242547836,5.055263346201495
0.7445428038831015,0.5580542207855188,8.613764045323148
4.58674523792003,8.086047424096103,9.403060045705683
8.190554268945341,4.27320002274573,6.755670562723807
1.3814096210713456,6.032934924260617,2.1410168256354654
3.0928891133677117,1.5303946763333087,5.134399312422339
1.0333213125273133,1.7520526019401605,7.673772859024886
1.7643516947914661,1.630456977060405,4.542752946984673
2.4353985335008566,1.4980965810463176,8.4621083206562
1.7134975267654784,5.012209465280394,6.621808978884856
3.1394339311553066,4.595367696293994,7.117494392468183
5.7493197081578575,1.7951035947527516,7.41227469381121
2.8245932631872215,8.69504985295223,9.013755085222144
1.7695673037183846,7.316117570823981,9.375273822020883
4.689405326081344,0.6613109390607275,3.8968886781889154
6.755170420491476,2.5075815562279358,4.524862097133834
9.189183676455702,9.062783558906624,2.5560709494374647
1.558353062420208,5.805706318466947,4.959395724481487
9.750731181767236,1.4881714366906917,3.603913928316528
6.53954507612009,7.822650797186556,3.720195765476164
4.591731809515837,4.386632937163077,6.358543346036496
5.633799728308865,9.83004143473114,9.454139401210504
3.1907818751716066,4.927176697934969,6.074974969621346
3.972003969021931,6.888474805180808,1.5046085763166495
0.8558341173987616,6.204534990087961,0.9525900433714862
5.87852291781528,8.256309147569645,8.844077403778876
5.411582516111447,1.7010516559514266,2.3427783443151062
2.147747073134021,6.135891928952462,6.383851599654378
4.402136109842999,8.164936168990142,5.6930351031535595
4.009068283391589,7.9122317380951666,1.6759605299851765
7.618401771561915,9.642020322956313,7.640656484383731
6.372505824841266,7.127552984406634,7.191169547153623
8.598915636156324,1.9025519460749651,7.519714701775707
3.5097022928860513,6.461518096909841,1.8932464246572012
9.482305688116197,3.4201248951680876,0.5634545590268569
6.503618215136782,0.4303753952194267,6.958269555879166
6.42973743177226,3.69839537846456,4.723766404983822
2.4776526733702955,5.153546342351284,1.2208187549050753
6.187831643263181,0.02057661269994182,0.5351264763691033
0.8391856149234755,3.1828192322941664,3.5211027346435033
8.07729298956907,9.545328629060398,2.4118086307937947
1.3178698043442039,0.9660549148967101,2.0815179287145433
2.5122881110027215,5.984591685441489,0.1492910120599722
7.899866163855389,9.58767200013541,5.842731165180642
3.4168844448493707,9.769974490625723,6.1766093391244485
3.716089992740196,1.8158124311074253,7.873566857892045
8.511206580528457,8.39659149861291,3.775370404817852
1.230058962829964,0.1440374012661716,3.9171156989657963
2.2817327620744865,8.128363531002735,4.473199967419408
5.131089926265661,9.22032648687064,0.23337792728192697
8.627177970955172,1.846010712651398,9.211038308870176
7.3396154946945895,5.30268969147207,8.061700773094488
5.399475165467841,5.809504766075259,6.471270982449924
9.677135114515401,9.607750705838084,5.147686521736756
3.1063208891674177,6.325886009142113,7.510157596389579
1.1979827951313227,6.179644974480709,6.51890772455147
4.862705073048365,7.58425343048334,6.527235972067142
6.107866764858039,2.8915497705384063,1.5160227505173185
0.5292665371745475,1.0266588172038926,3.2410069440897846
8.912507463688957,2.1272333574519244,8.90363081396355
6.893177392122784,7.666846949707883,0.7896560752205084
4.353266468951153,9.355354394293817,3.7302883847327184
7.810426495626589,2.4706878359959115,0.8880439890224845
7.997558531929534,8.396597171934507,1.4505199827785753
9.394270334771127,0.9389611568238065,8.561172800999962
4.584819390419672,4.3079837539233425,8.240781958596594
2.7486667452013256,7.320862834914648,6.7320460934986635
6.560880496250299,1.0054059067085674,2.251178086403266
8.94201649259058,4.230239480719007,9.232670113822872
4.13747238669584,8.589782782941949,1.0458781217606938
6.888843303129937,9.352329812579857,2.706385988923156
5.5099515780569694,4.327773611002122,0.7290510904201497
8.30543643068983,5.887699908669361,3.9598188283592775
5.551734718094399,6.990473981179006,2.0990632941123657
3.2415673315504145,7.786042524566989,3.641134273133564
0.527789597324041,7.224641192421668,2.5627651333608203
6.025938890563928,2.334025911047629,2.1430070016496727
9.866174009945372,8.294697433594154,4.77905515359179
3.607477977108923,1.537335543158821,1.2891022390716478
5.251746431457941,8.8780815912913,7.123831461487607
4.899864979782905,9.08058898937075,7.663526103693233
2.2800230955439025,9.051661035213812,2.4885881858430956
8.398403661124652,0.006195755153309834,3.9404498321759442
6.871571992765018,7.874608534179548,9.805283931820451
5.779217519469011,6.265751891188913,4.098542433094177
7.006755383819817,3.7395185009741807,8.073680624090056
5.781095629413068,6.181334158902683,9.33440446470658
6.143971325981785,8.037658334786883,4.377486393270735
4.055527648042313,9.910809576186638,9.248663617966427
7.106170515733375,0.1324436221676939,2.481076022861476
5.291024351716075,5.534569941161616,5.711165359084301
2.061075894869239,4.5786487595711005,1.2296877446891397
7.954629014050294,2.912329360667888,6.524379270180567
8.597622274175444,4.5450023393629735,4.086518224134363
1.1750440610207424,7.591918185058769,5.693687064820505
2.1590433582578683,7.236561485695683,6.5802404316147
1.3989140449856186,1.1589816003395326,4.942753652833032
7.129597301755552,6.16751846008421,3.384537624899644
3.4072374187397347,3.452068385675381,0.49293765606403084
9.74509702017674,6.7545690768051125,0.7056320913698666
5.00652038373146,3.9611600948382195,0.9697299272750004
5.383766136953195,4.687062268488668,0.5111869194166585
6.4778827110974735,8.179455463927678,0.5355326973323871
4.206561088920379,3.49048489809877,6.530436010864291
4.3650897249353315,4.962389456058608,9.6249229162371
4.741386065665781,8.588697630728086,7.7795828830907885
3.360179237161404,7.315196291403896,7.871076304059928
8.244349867569076,1.2605907025695906,8.562548767491919
1.4146627206551066,2.0143136585358743,1.274724012965367
0.9073399426202311,9.583164469060465,9.401628816795169
4.934420793374636,8.804661952292403,2.9462922229141784
9.228966739535181,5.215783389898226,2.5539705479042007
4.615721810046322,1.396865127755893,6.70436490606942
5.864137913851026,4.538178804573199,6.617624433109274
7.88633060263332,9.551470828339214,2.8920334382517154
7.84538658076362,3.126193573145403,9.59272695203252
9.845510395898586,4.32158617310035,4.5182376581873065
1.6190867111526164,6.598991547660614,9.148975923700725
2.051217815728712,9.622257540382925,8.302059972545994
8.315342035879853,3.999782151123372,5.450362470849574
5.326576895209153,0.36841458755196066,0.9207055066593606
8.946972832319673,0.8928755555872514,4.959306130432964
1.3248401011986055,0.38680701114970684,1.2524215817783124
5.453762588162048,3.8034423750022297,7.537614200200824
8.69020403223107,3.099241457960881,9.335253033063642
3.155999409864582,7.6300242791812405,1.164116609542749
5.387995215976492,0.44294910579368296,2.924049911310246
7.890417512016988,7.402491232346151,9.53771129117728
0.19205167059939243,0.7772530354711293,0.9725070425620663
3.8557733706921726,3.6630343767799634,5.0007565575774
0.2695404226206588,1.113437391605654,1.2705604039882001
6.767894830904123,2.4548489392036235,2.2383936557071635
4.8115806069204226,7.1550177405704325,7.259112197349538
4.102600950328163,7.748635410352599,7.093144933953265
4.162229396165749,7.710928709438175,5.445099720431108
4.592355488448043,5.481254293920478,3.7708311147887708
2.8566753669983678,5.942677846819114,5.921041851720387
2.8360770572995353,4.711687622115999,1.9335161029453463
5.848883966049482,6.605195337674775,3.013217318956868
6.632321223602777,3.0843606172101765,0.5089611109857195
3.3590547800472037,9.457005799548678,2.2688655514272495
